"","u.1","u.2","v"
"1272",1.63796914538424,-1.17326951488101,"A"
"3459",0.516977729184203,5.3477161859229,"B"
"2464",0.00941183277889341,5.0499250717822,"B"
"3411",0.586256506913336,5.0832722962713,"B"
"1087",0.578032740479091,2.40113386168129,"A"
"4881",0.0901043592195847,5.02587390676633,"C"
"1293",-0.387172673276918,1.10071540487269,"A"
"4845",-0.240430056602973,5.77084372424713,"C"
"4989",-0.376370829805822,4.8777650383921,"C"
"4699",0.295409511656975,4.58027018687702,"C"
"842",-1.2387824738398,0.324630839321185,"A"
"1159",-0.0775130960134018,-1.40853484191853,"A"
"3622",0.545624779163154,5.39138069140299,"B"
"5337",-0.188371885851466,5.22695542738266,"C"
"323",0.433386083437168,0.756045123560097,"A"
"4660",-0.401825745869898,6.40191822770688,"C"
"3060",0.531152039579427,5.78396170375604,"B"
"2265",-0.0554249748892548,5.0988714563108,"B"
"3720",0.243014539087337,5.70591452394165,"B"
"632",-0.54649974997285,0.77893049898045,"A"
"707",0.152129743083859,0.931061266728424,"A"
"2190",-0.0298926557889772,4.24265717813224,"B"
"4124",0.140505315721632,4.08500373195235,"C"
"5340",-0.633647796572035,5.47848727387245,"C"
"2580",0.736291944840167,5.91101445119091,"B"
"623",-0.841933471071912,-0.865582357023725,"A"
"3270",-0.692505020434493,4.47062497224743,"B"
"4392",0.351452808519833,4.01904772508215,"C"
"2733",1.46924294053336,6.58336955749845,"B"
"4940",0.238234800783672,4.37019301975073,"C"
"1833",-0.453157306626133,-1.36650713912743,"A"
"3934",1.76359079144441,7.24022782652288,"B"
"935",-0.78295511603436,0.210501051439645,"A"
"5719",0.0246639360122174,4.46503846676642,"C"
"4667",-0.0263375115083665,5.24110783371655,"C"
"5962",0.656711026058524,4.36251574573666,"C"
"2870",0.981197171655825,6.21472077001599,"B"
"470",0.98984995912175,0.310590027051457,"A"
"593",0.931596654236318,-0.128081432699059,"A"
"3652",-1.22334382221217,3.65194579240527,"B"
"3501",-1.10801968302297,4.45531194127085,"B"
"1284",-1.2914038546438,0.37717732252423,"A"
"4827",-0.152407466396401,5.34499082208811,"C"
"845",1.49073705856445,1.0957569110106,"A"
"4631",-0.0608938897787539,5.28796922292943,"C"
"119",-0.158630227341444,1.76522240359727,"A"
"1201",0.374339661317678,0.841169795556539,"A"
"4071",-1.11618676031184,6.33943251530752,"C"
"4836",-0.111260752216438,5.27958039591334,"C"
"3161",0.488494319280342,5.59968373383246,"B"
"2467",0.239327722210992,5.07639321598515,"B"
"3538",-0.959503060098485,3.84327784507148,"B"
"771",-1.15844241901885,-1.62909845945197,"A"
"480",-1.53331479791836,-0.916361087060775,"A"
"159",-1.2048490443903,-2.25195617276348,"A"
"1022",0.768199640350284,-0.279007660057444,"A"
"5388",1.21519191398751,4.11498734895355,"C"
"5100",-0.651960887687718,5.65287715579103,"C"
"3382",-3.52773244272719,1.90968105884355,"B"
"58",-0.288469521941149,-0.851674342194635,"A"
"2546",-0.0402524326163404,4.93635165378172,"B"
"3559",0.599064523312589,5.60449687456158,"B"
"2657",-0.100487926248935,4.68404616942137,"B"
"2504",-1.17232848285207,3.98985882049818,"B"
"1326",-0.186318209432668,0.930596873825788,"A"
"3680",-0.00738787154301607,4.41394720654126,"B"
"2742",1.02396507212685,5.72808587434392,"B"
"4101",0.0539222380417795,4.65431904374449,"C"
"2255",0.666713896893846,5.98421142812694,"B"
"3935",0.848758963052252,6.50451049860656,"B"
"3461",-0.389381871862016,5.13024263942609,"B"
"4412",-0.399043990486966,4.68397360119984,"C"
"2986",0.131540216915565,5.13851835554901,"B"
"4215",-0.886938872829275,5.94684036042725,"C"
"1897",1.05353425143799,0.179377248718565,"A"
"665",-1.1671818544416,-0.703739081872282,"A"
"2959",0.662664471418961,4.96859703930653,"B"
"5360",-0.433117045494276,5.5656350428188,"C"
"5511",1.03246211439039,3.51951160074285,"C"
"4787",-0.28630656951153,5.44887945026947,"C"
"5889",-0.505735564696996,6.26997733089641,"C"
"4411",-1.1540904562648,6.02063998841141,"C"
"3356",0.996105563835139,5.18624431571669,"B"
"4329",-1.20936019718265,6.22991746078437,"C"
"1781",-0.700031587539711,0.0993200997060202,"A"
"3927",-0.665923508320776,4.10016646784109,"B"
"1120",-0.443793807606947,-0.231430691919569,"A"
"510",2.12418849321423,-0.250844227683895,"A"
"5783",0.553728823155726,5.0109768202397,"C"
"3297",-0.962352642437832,5.17469684598733,"B"
"3824",-0.485820953415291,4.51855363244737,"B"
"960",1.14896713223077,-2.14423259175512,"A"
"3031",0.129687552027913,5.34791895116883,"B"
"1607",0.121131019704712,-0.234781221178346,"A"
"2637",-0.996515095129523,4.76326593857566,"B"
"4715",0.006162098949307,4.61073141054822,"C"
"444",-0.585385081424905,0.426215124151804,"A"
"5873",-0.0530858763683849,4.27628916386698,"C"
"5625",-0.817680768882892,5.05720426300938,"C"
"5466",0.304693843051501,4.48735255949846,"C"
"702",1.35776308969064,1.02663965673944,"A"
"3066",-1.02918606937213,4.30734843811052,"B"
"4873",-0.404904001380326,4.54370769509474,"C"
"4469",-1.24266989484424,6.10116496782034,"C"
"3965",0.662444076217607,5.8387200539474,"B"
"1795",0.770238302301289,-1.37542323663982,"A"
"4344",-0.844937166541673,5.41918189013301,"C"
"102",0.368296325222619,2.14359889731618,"A"
"1530",-1.73138248926127,1.6202040733807,"A"
"1301",1.44414082310446,0.973590756449242,"A"
"1410",1.27980496705501,0.546428319027411,"A"
"5262",-1.40744081913579,6.71942288478141,"C"
"4681",-0.562095626097063,5.76417987964574,"C"
"3221",0.059473281816572,4.76604189049723,"B"
"3716",-0.110752861729685,5.22909446314286,"B"
"4669",0.357510514608652,4.93613239535647,"C"
"3275",-1.83982064467284,3.72344022400674,"B"
"16",0.749575657439174,0.696630701384257,"A"
"3667",0.895062241358045,6.24730976152668,"B"
"1179",0.734878061803218,-2.0668312083825,"A"
"531",-1.03806582286262,-0.380739400702982,"A"
"5007",-0.837339074375919,5.85994328577737,"C"
"1324",-0.942904440662119,0.187142209867383,"A"
"3747",1.51045479662739,6.09554919365533,"B"
"5771",0.279446547672236,4.44252835253894,"C"
"3453",1.46081079768021,6.07502435804747,"B"
"1105",-0.723932066299339,1.116791550626,"A"
"4305",0.4667524502947,5.21670377633602,"C"
"2445",-1.01445410793032,4.26658606673707,"B"
"790",0.119838948172468,-0.144926268538216,"A"
"1125",0.180535160919965,-2.21652064998263,"A"
"4837",-0.26902205694629,5.41220590776056,"C"
"4756",0.153417300207936,4.71618409729128,"C"
"1391",-0.469388172518937,0.438443433472422,"A"
"3810",1.75741385889874,6.63245742912689,"B"
"2495",0.253381846401785,5.03256373364563,"B"
"1760",0.16938783289067,0.169356939904946,"A"
"615",0.614383464231396,0.15201651855798,"A"
"5409",0.0348893643850083,4.82316518411398,"C"
"4424",1.67684837677493,2.03154805332669,"C"
"3253",-0.23398129604151,3.96299936575581,"B"
"2127",-0.277615143777013,4.61461755466781,"B"
"5001",0.526384031057225,4.85054702545378,"C"
"5417",0.354295081204051,4.64711675280766,"C"
"4961",0.74763598525488,4.05167851264877,"C"
"1584",0.156356314429438,-0.179826845295227,"A"
"2461",0.271606380455626,4.96829359121976,"B"
"1926",0.539261781916573,-0.925842464522793,"A"
"5174",-0.171421794840048,5.23394005743682,"C"
"1402",-0.430344071811705,2.22447291453753,"A"
"344",-0.677872862186088,0.286467460572775,"A"
"3706",-0.531714468279445,4.22012098587235,"B"
"1619",1.52193594266991,1.11305893703499,"A"
"206",2.24148434705974,0.504446453596329,"A"
"4623",0.66105938967371,4.04439674185615,"C"
"2820",0.414597446714412,5.30992793691254,"B"
"1195",0.500530623700129,0.611823180169985,"A"
"3413",-0.750072219110424,4.22357988647732,"B"
"264",0.204012877175199,0.747946208803621,"A"
"5948",-0.285330793000365,6.23982026909372,"C"
"4314",-0.855044482915108,5.8598405623413,"C"
"3925",0.26449171730576,5.23467962669081,"B"
"308",0.735697646227723,-0.535127182173425,"A"
"1971",-1.12698825054876,0.187460821999693,"A"
"4030",1.69898527925961,3.75348054610614,"C"
"4917",-0.388792308437098,5.88814291359573,"C"
"2398",-0.323249344278613,4.66939374307483,"B"
"1343",-0.858019791370764,0.269725851069751,"A"
"5391",1.39988942384352,4.01454216554856,"C"
"2076",1.44931055027404,6.67940446586731,"B"
"941",-0.629468070144239,-0.284086820050618,"A"
"5446",0.327999317286043,4.25789774389465,"C"
"5703",-0.888095697239483,5.97494025783808,"C"
"2129",-0.79737735631543,4.86896626834775,"B"
"1140",-0.879253929628341,1.21164423062213,"A"
"1693",0.486302436295964,-1.58737582769363,"A"
"1078",-0.203655481519108,0.624279736412458,"A"
"554",-0.151902898311384,0.983538982620493,"A"
"2784",-0.428990653103192,5.8238459267523,"B"
"3071",1.31504370181144,6.79117073664093,"B"
"3876",0.253409734378582,5.20940890952757,"B"
"40",-0.168848558686112,-1.50356763861798,"A"
"249",0.832676247829435,-0.47554206562207,"A"
"906",-0.867848184450175,-1.28199108170717,"A"
"2659",-0.228859288846373,4.68350361072116,"B"
"2756",1.77321821044744,6.26303905733802,"B"
"4916",-1.69689842950314,6.36334876037538,"C"
"4459",0.380866546424591,4.70091906775799,"C"
"2370",0.950089728479642,4.90778581338277,"B"
"5786",0.0114096969758396,4.33164168500896,"C"
"5581",0.129680657329249,4.87629838011963,"C"
"3921",1.78092873952882,6.37584343178766,"B"
"3490",0.567633275522534,5.25913085637533,"B"
"3224",1.0790760579192,6.59999628151616,"B"
"3945",-1.02195865849279,5.00534071691417,"B"
"5583",0.168595023407063,4.86377989030894,"C"
"265",0.786577575315875,0.778147085146163,"A"
"3370",-1.71025613518479,3.86792784266291,"B"
"4620",-0.699281795630604,5.48618652701335,"C"
"1380",1.43741546536238,1.55610568132032,"A"
"3043",-1.13136857305433,3.2017167997585,"B"
"3255",-2.26123224346486,3.40433513914279,"B"
"5253",-0.631031467313629,5.17228589583214,"C"
"5837",0.0230761030146157,5.5863810769798,"C"
"2502",1.24958677090191,6.14825045618643,"B"
"5168",-1.30590436236223,6.32161189488292,"C"
"3570",1.56146186832574,6.31706021777286,"B"
"4421",-1.98843969035404,6.95081113969346,"C"
"2573",-1.39412624835196,3.69256133890985,"B"
"1146",1.25448476546233,1.55728526972031,"A"
"2554",0.533576764641704,5.42285634987265,"B"
"450",-1.01139855827296,-1.90315191887547,"A"
"1194",-0.697714117642862,-0.892345193928219,"A"
"5270",0.299358827382731,4.31550617824143,"C"
"2434",-0.330620660914652,5.31034406604379,"B"
"5863",-1.63505188428259,6.4608457924932,"C"
"3793",-0.474471901996868,4.0623038824145,"B"
"3951",1.45666687548142,6.13863005525919,"B"
"4380",0.222880493461623,5.04884747965534,"C"
"3088",-0.730983653663546,4.2981875569811,"B"
"5344",-0.495306735110679,5.15373216190141,"C"
"5351",0.75822038627297,4.53058109112138,"C"
"260",-0.583887946323907,1.05449828760656,"A"
"799",0.206443481668716,-0.573834325272259,"A"
"1317",1.20016786023338,2.11676008183688,"A"
"5292",-0.896382683330055,5.4509166196059,"C"
"4981",-0.455708773536179,5.77033385588856,"C"
"2858",0.0994011834607617,5.32349120234931,"B"
"2392",-1.22718734963659,4.34534038333799,"B"
"3952",1.74875345644317,6.32802467464427,"B"
"172",-1.28307845701773,1.45975379586746,"A"
"2444",-0.312728719833914,4.08582825886974,"B"
"2063",-0.438259926843567,4.32724509093467,"B"
"2973",-0.757099561641326,4.79511319160895,"B"
"541",2.04731192281835,-1.36192330269445,"A"
"1937",-1.83204379276311,0.984992095513169,"A"
"832",1.46834455537665,1.73450953548976,"A"
"1608",1.9610534245321,-1.20694008043637,"A"
"4307",-0.77414991816625,5.14096663373672,"C"
"4098",-0.0669776654980673,5.17086410252078,"C"
"3391",0.265181878134773,4.90828373301603,"B"
"3048",-0.854380202611295,3.85684247748077,"B"
"1836",-0.247780979544402,0.540951860710502,"A"
"2702",0.64315728487405,5.27709541551316,"B"
"1697",-0.240782798859839,-1.36929108647311,"A"
"5891",-1.87256232243128,6.87950874479545,"C"
"4507",0.418323696867866,4.50031745805148,"C"
"4106",0.974964838045526,4.45561140951951,"C"
"4936",-0.830778614200248,5.59639735883118,"C"
"285",1.22775122617023,-0.173668686818227,"A"
"2887",1.06329293182647,5.57407628741699,"B"
"4335",0.91027577946957,4.43009472341816,"C"
"137",-0.278069044046475,-1.31903671434774,"A"
"2965",1.78383963325565,6.76479409218931,"B"
"5439",0.645220489338205,3.87323995798573,"C"
"2324",0.255891676164183,5.5707998336554,"B"
"4710",-0.374423640335221,5.09274597514362,"C"
"1955",-2.27976134660203,-1.79316224523606,"A"
"122",-0.544155065940818,-1.317379100391,"A"
"6",-0.866878791534029,1.2771232236815,"A"
"3154",1.3374364292838,5.72583520469551,"B"
"126",-1.29057341921339,1.0561788029452,"A"
"1190",-1.24046294280527,1.55306088834091,"A"
"2195",-0.217040218039413,4.73840421545211,"B"
"5980",0.217573156265659,5.13320483693562,"C"
"2511",-0.441972916929419,4.80995634514905,"B"
"870",-2.0882269114149,-0.974986439900174,"A"
"1740",0.676018969262021,-0.774154782751535,"A"
"247",0.386039928719824,-1.30169840291512,"A"
"4895",0.679209435520388,4.49319825449492,"C"
"3775",1.02125516038416,5.24930887149275,"B"
"3863",-0.575067014238437,4.47156288955625,"B"
"5792",0.619937848914883,4.04382709685794,"C"
"5524",-0.0835755365211638,5.00236503490707,"C"
"1075",1.08715630946667,-0.164599911019315,"A"
"4014",0.256777286268468,4.94266458526431,"C"
"1340",-0.993196133772492,-0.481571577149747,"A"
"1507",0.364488387819377,-0.598058754695193,"A"
"3047",-1.62191593792988,4.51014816189026,"B"
"2114",0.319678777732851,4.84464622961439,"B"
"5198",-0.347823984360258,5.3592747856812,"C"
"5902",-0.237294321469632,5.15273107116211,"C"
"576",-1.01986490331379,0.746489393684591,"A"
"1991",-0.0477016806045608,-0.540939207520369,"A"
"2696",0.271281273043827,5.48132399624921,"B"
"3487",-1.12744970772951,3.83711626398226,"B"
"3206",-0.151448374325238,4.27331649216903,"B"
"5979",0.82974655848603,4.58211976376363,"C"
"4174",0.551684129997368,4.5348792822965,"C"
"2660",-0.0926740858105712,4.42949940351431,"B"
"5476",1.12742703359924,3.44185730019422,"C"
"862",-0.95430579506349,0.131821753733137,"A"
"3710",0.741530879666091,5.33954721658497,"B"
"585",0.809738067876375,0.738946262220896,"A"
"2866",0.372882487708931,5.64131096689487,"B"
"5978",0.241808093304397,4.29136990333465,"C"
"993",-0.388013026455155,-1.15753891721239,"A"
"908",0.888540378392265,-1.93863579147563,"A"
"4317",0.697123132488137,3.87661538467783,"C"
"4593",0.0799773347419199,4.83929715336252,"C"
"2913",-0.425669485629718,4.45014383156859,"B"
"1346",0.842801984202807,0.238423164536491,"A"
"1055",-1.4540001635864,-0.474026573709325,"A"
"1522",-0.523949449153856,0.239687563121177,"A"
"5435",0.139770045228206,4.72320478136862,"C"
"4217",-0.520370714853132,5.61628692947179,"C"
"181",-0.448099616550361,-0.316186283297288,"A"
"2671",-1.2915072300596,3.5026997242569,"B"
"4210",-0.948270254920154,5.59078530149308,"C"
"5733",-0.659562446476573,6.24532219346398,"C"
"1610",-0.74403315493347,0.107333586249577,"A"
"5687",0.0520662408277385,4.71359205420996,"C"
"420",0.968169691799377,0.677694345265906,"A"
"858",-0.979876996006057,-0.301496460530092,"A"
"3613",2.23090811440794,7.24124394291929,"B"
"2676",1.19484722186705,6.28920181737327,"B"
"199",-1.40515860282877,-0.166839145291279,"A"
"5762",-2.26919807514706,7.32631744247531,"C"
"2441",0.754673467483129,6.01690787491525,"B"
"226",-0.567966508005403,-0.597943137757027,"A"
"2323",-1.12077246169126,3.83498845620801,"B"
"1996",0.207500958258241,0.493019111073853,"A"
"4480",1.52057302285371,3.14633463880385,"C"
"954",0.103374592207816,0.485722902838138,"A"
"5492",-1.73749136946528,5.92390999494709,"C"
"5277",2.01548180301758,3.55368843550605,"C"
"1335",-0.782071326419306,1.53967085759023,"A"
"2639",2.46384509059266,7.67008709430917,"B"
"3821",0.433335890680937,5.17512559705924,"B"
"5515",-0.122381503656969,5.24323222869833,"C"
"1352",-0.549464216477076,0.592183304721229,"A"
"1632",0.343544146665758,-0.794944527773092,"A"
"732",1.56127258482431,0.36347911674887,"A"
"169",0.21028464886322,-0.746113049977097,"A"
"1226",0.671421476923076,1.73398644398326,"A"
"416",-0.504004749598959,-0.772413696564228,"A"
"4325",-0.665550441464199,5.3874703884955,"C"
"998",1.35028883131834,0.754253605456086,"A"
"3871",1.19632478390251,6.43297768288818,"B"
"5885",-1.66238014792401,6.51708655692743,"C"
"5084",-1.63218300254398,6.61854241448863,"C"
"5942",-0.0833979906302001,5.3557276200803,"C"
"2061",-0.203148617298551,5.70086961975444,"B"
"1922",-0.0364390665026559,0.0632172124687491,"A"
"4636",-0.718186368954219,5.84662283143559,"C"
"3354",-2.21688012119172,2.82203325511067,"B"
"5817",0.0107056094905033,5.21397623360579,"C"
"4797",1.33560467990849,4.10964286115269,"C"
"2700",-0.966732677649526,4.4437772067257,"B"
"1224",0.044288582593708,-0.80920199994057,"A"
"754",0.228502508296425,-0.570333519799277,"A"
"4180",0.946667681112415,4.38448848718698,"C"
"5212",0.354114127946832,5.10373103533694,"C"
"4066",0.325332609507644,5.50766303760666,"C"
"5111",-0.734698387982799,5.68386243445632,"C"
"5552",-0.394800258180759,5.84215684658214,"C"
"2029",0.73798901293856,5.80008379854414,"B"
"4911",1.21768143068006,3.94911152352239,"C"
"611",0.183526580447559,-0.267384930981207,"A"
"384",0.0971099759928528,-0.987923788644909,"A"
"3529",0.795614519582423,5.80164681596993,"B"
"2100",0.827392016821902,4.87100552141959,"B"
"5808",-1.1214285007927,4.86824211557653,"C"
"5472",-0.488551443404407,5.40669530491177,"C"
"1629",1.27682538450126,-0.351233379535023,"A"
"4237",0.0622203469763412,5.78561998215487,"C"
"4666",0.845988889051273,4.23080597857301,"C"
"2824",1.30628848645766,6.26028531774964,"B"
"5514",-0.2660255219323,5.35472070260256,"C"
"413",0.0279662759395104,0.261470089345823,"A"
"5339",1.17710848769328,3.37472060104255,"C"
"2449",1.30007998277857,6.21326983746403,"B"
"3352",1.49818315234364,5.74069492349218,"B"
"2058",1.18671599328142,6.26624448617035,"B"
"1215",1.2379509649811,0.817470003800357,"A"
"1767",-0.894919186586809,-0.805391747275699,"A"
"530",-2.3909952149596,1.36700679352192,"A"
"1278",1.91065292080467,-0.91673824286321,"A"
"2238",-0.283081973239096,5.26866968541609,"B"
"3619",0.806685741147932,6.0044218116664,"B"
"3827",-1.47795765683402,3.46348279693081,"B"
"1154",0.519929950706706,0.734412826015174,"A"
"3042",1.57617019037717,5.99414141867995,"B"
"5488",1.78663691978466,3.8799956610352,"C"
"490",-0.774090739854037,-1.02196564855674,"A"
"4129",-0.359144351437687,4.99833204205895,"C"
"5946",-0.213519974645409,5.00127300706287,"C"
"1716",-1.02079440536795,0.638946256892279,"A"
"5386",0.0981029004568326,5.54568926110473,"C"
"4567",-0.391826363492321,5.68846057202173,"C"
"1765",1.21650034847739,0.124152441865151,"A"
"3057",0.508456219048777,5.84262142962738,"B"
"663",0.396340773438345,0.143467417775566,"A"
"1351",-0.846255709721521,-0.862225213914679,"A"
"4685",0.15717812928236,5.89268172533758,"C"
"1844",0.622680577587629,0.160008632665646,"A"
"1790",1.97909421164064,1.04997739121714,"A"
"3428",-0.509987817896527,4.53270730779779,"B"
"1691",-0.702201080495861,-1.26670175354066,"A"
"2458",-0.551836975935857,4.20270311917856,"B"
"4340",-2.79622459619577,7.89599304984669,"C"
"505",1.99196790986385,0.0487046014974322,"A"
"436",-1.4666769119526,0.380446073288659,"A"
"4659",0.465055420206799,4.8689200486968,"C"
"1566",0.83816785058612,-1.4614587290561,"A"
"1668",0.388349278259286,0.68428040111287,"A"
"390",-0.319602942226169,1.13199273921855,"A"
"2811",-0.261678899890245,4.43681632347573,"B"
"4678",-2.1423808418191,6.67792409514947,"C"
"4774",0.903263226523327,4.30031346087712,"C"
"3261",0.580992620066298,5.50146305621628,"B"
"5137",0.557143093614243,5.21440519477631,"C"
"2840",0.846170194802672,5.62907198956323,"B"
"5517",0.80200535087896,3.81382030123656,"C"
"5532",1.38380245305285,4.29186525848434,"C"
"463",0.199000087945982,-0.652584446830088,"A"
"2396",0.382119613980713,5.68407970625398,"B"
"4741",0.932690174789435,4.48789040039802,"C"
"2647",-0.165344944000589,4.80333273312231,"B"
"5153",0.028553343118361,5.35005722590387,"C"
"5669",0.539404032149636,4.09059966657078,"C"
"5287",-0.496695529471825,5.37426364433994,"C"
"1597",-0.195460731651247,1.12564408134974,"A"
"1970",0.28596333557407,-0.289268357237882,"A"
"2276",-0.0915736305020304,4.97716434317544,"B"
"5611",0.0485989225095459,4.60201280109154,"C"
"553",1.67087525778183,0.669268778481086,"A"
"1583",1.36990502871441,-0.786692474842979,"A"
"2968",-0.632037712997694,3.63739185389134,"B"
"3562",1.12604542806649,6.7793142946924,"B"
"1144",0.562267499670556,1.07671616180261,"A"
"2593",0.0455714977123913,4.14054420142022,"B"
"1892",0.178878554933381,-1.23235035039288,"A"
"4457",0.774246968003361,4.07060993652125,"C"
"2984",-0.243371527885595,4.97147722182603,"B"
"4812",-0.754522003252478,5.91285415198839,"C"
"2988",-0.283335130476519,5.12543732004497,"B"
"1327",0.485016305125592,-0.284124074879177,"A"
"3035",-1.26098204742737,3.73768586599886,"B"
"2509",-0.266495982204942,4.97370099146286,"B"
"5403",0.368918466627718,5.26996477370847,"C"
"3911",0.658277838543097,6.25641298082721,"B"
"4997",-1.02223803350525,5.85605604456677,"C"
"3448",-2.0201175053911,2.70212341655811,"B"
"2663",-0.728515433057254,4.95570641768857,"B"
"2634",0.290952545356426,5.21742181199226,"B"
"2611",1.17001568810525,5.44133698006442,"B"
"2267",1.92115763843238,6.57559240587386,"B"
"1147",-0.675501335231738,-0.554920225553076,"A"
"5009",0.31257117868534,4.85573311249376,"C"
"797",-0.259969730044866,1.24397018397408,"A"
"5085",-1.27076715449546,6.47216921810227,"C"
"3606",3.04718607987394,7.93837575174813,"B"
"1775",-1.2311609695924,-0.0430904592390724,"A"
"5445",1.18085943896489,4.07187209256114,"C"
"1355",-1.32740027730937,-0.042527978334051,"A"
"5767",0.332982506281922,4.05219658840294,"C"
"4559",0.886012174764191,3.74106201276527,"C"
"1921",-1.6784252743401,0.807640777488226,"A"
"1874",0.862809284623715,1.06511805792773,"A"
"4515",0.49130256143219,4.06258004771277,"C"
"3033",0.908199644851015,5.58432511577192,"B"
"2077",2.054873395526,5.8766716253695,"B"
"1853",-1.29963717522995,0.666281406986216,"A"
"1894",0.175361988419582,-0.775673167473401,"A"
"2724",-0.512824363039272,4.89939743178693,"B"
"3645",0.778350773582907,5.8581721753205,"B"
"883",0.403282617379532,-1.51160676021061,"A"
"3480",0.279135638153174,5.11566985390293,"B"
"410",-0.870730068617921,-1.58952432132567,"A"
"1237",-1.19222866961082,-1.26732364333702,"A"
"5587",-0.411752717192986,5.3405387853846,"C"
"3181",1.60471055647399,5.94057099822975,"B"
"2452",0.324168294448355,5.90621000404967,"B"
"1868",1.02770733391759,-1.34706919068072,"A"
"3484",0.731786557731369,5.53601154731661,"B"
"4497",0.428649178664948,3.95626635705059,"C"
"1076",-0.8078719481941,-0.145729658742626,"A"
"4547",2.37545234027082,3.1299035285616,"C"
"723",-0.97271606356658,1.78922018947099,"A"
"1288",0.762109782567128,-0.144756153093473,"A"
"2827",-0.589821971414197,4.57545325798853,"B"
"5469",-0.0686676561220331,4.90871773305992,"C"
"5107",1.01088948710187,4.64153092778924,"C"
"2325",1.50133718274968,6.12312660361515,"B"
"1591",0.616020754895871,1.1179603469442,"A"
"4872",-1.0769473453129,5.24910477385281,"C"
"1214",0.892338608235656,1.21525100295011,"A"
"1186",-0.655394824936826,1.22278948213726,"A"
"5310",0.986285805184816,4.45538876411522,"C"
"220",1.06274368906183,1.13842948120141,"A"
"1539",-0.356763638375016,0.868101947344178,"A"
"3782",0.0472101777934799,5.38910203079081,"B"
"3457",1.4511948383952,5.94966773931954,"B"
"2261",0.379554145458063,5.22102921509935,"B"
"2970",-1.07111910012135,4.13210928160808,"B"
"5606",-0.0527148743680252,4.95355561143875,"C"
"2508",-0.791976975868237,4.13144750507365,"B"
"4964",0.0637504755584446,5.28329431773267,"C"
"4789",-1.08561568995961,6.14635286795088,"C"
"2295",1.0283244582861,6.7668040606746,"B"
"2197",0.686894768157674,6.12938284503258,"B"
"1362",-1.43856590695569,0.477350675546588,"A"
"2937",-1.24069362776743,3.96703167847111,"B"
"964",0.876137534872994,0.691739712847945,"A"
"248",-0.0637437352628519,0.352111704213248,"A"
"968",-1.04817379711744,-0.51758046713518,"A"
"3262",0.889139471926324,6.18469723134817,"B"
"4449",-0.384578912688078,5.29015245473225,"C"
"3115",-0.0667665716924276,4.86823245143717,"B"
"3465",-2.05386063787869,3.8381361898596,"B"
"3735",0.432734715027732,4.71068380196427,"B"
"4751",0.648435862417351,4.68729441457292,"C"
"5908",-0.2490989052982,5.24318930181547,"C"
"1859",0.107203320009221,1.10747893580673,"A"
"1820",-0.499525932533797,0.406043083295115,"A"
"107",-0.589475189761056,0.601429487400477,"A"
"1947",-1.27962908994157,0.0281296978162092,"A"
"5371",-0.284447685955116,4.61511719754155,"C"
"3848",-0.00814251082977913,4.71471623038078,"B"
"3189",-0.549648262465715,4.97580028053624,"B"
"1817",-0.179309747681835,0.562694960090764,"A"
"4870",-1.33268505879341,6.08329575393137,"C"
"2283",-0.369755611739869,3.78553132099653,"B"
"2961",1.37577349059812,5.85947168880547,"B"
"5053",-0.400216283745324,5.81503948861075,"C"
"5179",0.953700989897293,4.72575103624052,"C"
"4039",-0.664794727381995,5.70800185071352,"C"
"3120",0.744120394618014,4.53874430178311,"B"
"1389",0.825056746819197,-0.971110443420669,"A"
"4277",-0.312327670620993,5.1505231980716,"C"
"2765",-0.855201202948867,4.40259487578663,"B"
"5261",-1.50608701575369,6.01746775415757,"C"
"88",-0.0731352744915112,-0.656887389951426,"A"
"1443",0.358897075280808,-0.556973968448149,"A"
"1268",0.0566036924019403,1.28126333598187,"A"
"2095",0.292260304080483,4.98148929381123,"B"
"560",-0.667015512588019,-0.299737693882547,"A"
"3383",1.49354532339885,6.83795723435642,"B"
"2766",0.056217916846634,4.93696705611142,"B"
"950",1.29296028363904,-1.85742276101593,"A"
"3668",-0.878028125000751,4.58182079370242,"B"
"4318",-0.632641580408226,5.94957140637893,"C"
"5609",1.23828658921163,3.35671393912186,"C"
"3140",-0.24045446210729,4.74068488014548,"B"
"2389",0.207906157414253,5.25392011328665,"B"
"2244",-0.781793688623078,3.84875976287235,"B"
"2592",-0.419657361545327,4.31421095125758,"B"
"1786",0.55087421493972,-1.51855360674436,"A"
"2442",0.705758971782925,5.72411554516455,"B"
"2368",-3.19238304812534,2.61159227172677,"B"
"5246",-0.738872862950916,5.67104880805366,"C"
"4182",1.11405331170088,3.84100770417886,"C"
"3651",0.71750556146017,5.4165428386675,"B"
"947",0.818621688390959,1.77242963759179,"A"
"4984",-0.975544646538078,6.12802390419734,"C"
"5588",-1.00201777760017,5.74205981211169,"C"
"473",0.241944257384739,1.8145006031654,"A"
"2682",0.65867931892928,4.78621282597204,"B"
"3478",2.00365629913096,6.96863547783985,"B"
"1864",-0.557424180332912,-0.345245855896304,"A"
"1828",0.929150402649454,-0.432425969160402,"A"
"1071",1.39120022441123,-0.388215043062996,"A"
"3186",1.21825408267744,6.15623071447249,"B"
"4239",-2.21812232084879,7.33388802460492,"C"
"203",0.787349324647241,-1.91588700749375,"A"
"2921",0.745791869914534,5.2041850315122,"B"
"1299",-1.22867608015336,0.0905445288928657,"A"
"2275",0.58465134359092,5.97388827071582,"B"
